Recording date:	2016/06/07
Recording time:	15:34:38
Recording resolution	1024 x 768

pygaze initiation report start
display resolution: 1024x768
display size in cm: 33.8x27.1
fixation threshold: 1.5 degrees
speed threshold: 35 degrees/second
acceleration threshold: 9500 degrees/second**2
pygaze initiation report end
pygaze calibration report start
samplerate: 120 Hz
sampletime: 8.33205667182 ms
accuracy (in pixels): LX=509.9068, LY=382.3034, RX=509.9308, RY=382.2862
precision (RMS noise in pixels): X=209.745083375, Y=172.68178827
distance between participant and display: 57.0 cm
fixation threshold: 43.7594828432 pixels
speed threshold: 1.02082144273 pixels/ms
accuracy threshold: 279.647443825 pixels/ms**2
pygaze calibration report end
TimeStamp	GazePointXLeft	GazePointYLeft	ValidityLeft	GazePointXRight	GazePointYRight	ValidityRight	GazePointX	GazePointY	Event
13639.6	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
13648.0	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
13656.3	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
13664.6	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
13672.9	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
13681.3	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
13689.7	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
13698.0	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
13706.3	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
13714.6	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
13723.0	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
13731.3	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
13739.7	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
13747.9	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
13756.3	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
13764.6	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
13773.0	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
13781.3	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
13789.6	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
13798.0	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
13806.3	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
13814.7	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
13822.9	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
13831.3	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
13839.6	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
13848.0	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
13856.3	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
13864.6	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
13872.9	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
13881.3	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
13889.7	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
13897.9	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
13906.3	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
13914.6	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
13923.0	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
13931.3	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
13939.6	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
13947.9	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
13956.3	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
13964.6	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
13972.9	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
13981.3	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
13989.6	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
13998.0	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
14006.3	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
14014.6	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
14022.9	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
14031.3	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
14039.6	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
14048.0	-1.0000	-1.0000	4	-424.2858	1095.3976	0	-0.4143	1.4263	
14056.2	-1.0000	-1.0000	4	-260.7971	976.3513	0	-0.2547	1.2713	
14064.6	-1.0000	-1.0000	4	-137.6849	886.1433	0	-0.1345	1.1538	
14072.9	9.3143	864.6225	0	-24.5002	762.9101	0	-0.0074	1.0596	
14081.3	-1.0000	-1.0000	4	62.1391	797.6585	0	0.0607	1.0386	
14089.6	-1.0000	-1.0000	4	125.3217	807.4185	0	0.1224	1.0513	
14097.9	173.9643	760.4159	0	215.7414	808.2278	0	0.1903	1.0213	
14106.2	224.4975	690.9758	0	280.6878	764.6094	0	0.2467	0.9476	
14114.6	-1.0000	-1.0000	4	332.9970	687.1647	0	0.3252	0.8947	
14123.0	364.8043	541.0516	0	393.8328	615.1328	0	0.3704	0.7527	
14131.2	428.6463	501.5139	0	441.3638	518.0202	0	0.4248	0.6638	
14139.6	470.8985	509.2545	0	481.4371	483.8689	0	0.4650	0.6466	
14147.9	514.6191	489.0292	0	513.3521	481.1304	0	0.5019	0.6316	
14156.3	536.0459	473.1030	0	524.9664	466.5445	0	0.5181	0.6117	
14164.6	537.8107	466.0676	0	515.1666	463.1888	0	0.5141	0.6050	
14172.9	530.8641	475.4331	0	510.8743	470.1120	0	0.5087	0.6156	
14181.2	544.1292	471.1182	0	516.4018	463.8963	0	0.5178	0.6087	
14189.6	535.2477	469.2467	0	510.9354	466.6916	0	0.5108	0.6093	
14197.9	534.9233	467.1709	0	515.7458	454.7238	0	0.5130	0.6002	
14206.2	535.1564	467.5585	0	512.2512	456.9762	0	0.5114	0.6019	
14214.5	534.5256	464.8162	0	509.4988	460.9979	0	0.5098	0.6027	
14222.9	535.6202	466.0295	0	515.6617	455.0327	0	0.5133	0.5996	
14231.3	536.6344	466.9044	0	512.7204	464.9478	0	0.5124	0.6067	
14239.6	538.4326	462.8020	0	511.8543	457.6908	0	0.5128	0.5993	
14247.9	539.5516	468.1293	0	514.4481	462.8058	0	0.5146	0.6061	
14256.2	535.3396	460.4715	0	511.6013	463.6141	0	0.5112	0.6016	
14264.6	539.0766	469.3073	0	509.7727	454.6327	0	0.5121	0.6015	
14272.9	541.9770	465.3963	0	515.3545	461.0047	0	0.5163	0.6031	
14281.2	539.6449	469.4898	0	520.6581	458.3637	0	0.5177	0.6041	
14289.5	539.2707	436.1855	0	512.2531	438.2227	0	0.5134	0.5693	
14297.9	544.7706	416.2838	0	521.1814	407.0602	0	0.5205	0.5360	
14306.2	547.4845	412.6697	0	522.7562	406.1673	0	0.5226	0.5331	
14314.6	546.9808	417.8443	0	523.4785	412.2255	0	0.5227	0.5404	
14322.9	544.0199	422.5471	0	517.9848	414.4327	0	0.5186	0.5449	
14331.2	541.3997	422.0885	0	525.1156	406.9016	0	0.5208	0.5397	
14339.6	544.5192	417.6193	0	519.7445	401.0038	0	0.5197	0.5330	
14347.9	545.4412	408.3833	0	521.1752	403.7818	0	0.5208	0.5288	
14356.2	544.2491	420.9228	0	519.0867	402.3619	0	0.5192	0.5360	
14364.5	545.7683	415.0063	0	519.2287	410.3420	0	0.5200	0.5373	
14372.9	544.8072	412.7206	0	521.6769	405.0321	0	0.5207	0.5324	
14381.2	546.2028	411.3604	0	518.5146	404.5728	0	0.5199	0.5312	
14389.6	545.7907	407.2332	0	524.7952	410.4481	0	0.5227	0.5323	
14397.8	546.2697	414.0367	0	525.1097	401.8814	0	0.5231	0.5312	
14406.2	551.0615	412.2910	0	523.0705	413.3273	0	0.5245	0.5375	
14414.5	545.5327	407.3267	0	524.9376	408.7377	0	0.5227	0.5313	
14422.9	549.0119	406.0155	0	519.4480	408.5272	0	0.5217	0.5303	
14431.2	543.6063	408.6774	0	519.5525	403.0570	0	0.5191	0.5285	
14439.5	545.1177	410.2013	0	523.5979	407.3621	0	0.5218	0.5323	
14447.8	547.9631	408.8647	0	521.1447	404.5754	0	0.5220	0.5296	
14456.2	544.5330	411.1669	0	526.4045	399.9056	0	0.5229	0.5280	
14464.6	551.3594	406.7463	0	523.6202	412.8911	0	0.5249	0.5336	
14472.8	547.9982	406.6830	0	515.4012	420.5071	0	0.5192	0.5385	
14481.2	549.1925	410.1510	0	518.3655	416.0916	0	0.5213	0.5379	
14489.5	548.2560	407.4213	0	520.9197	411.9201	0	0.5221	0.5334	
14497.9	549.5929	412.6055	0	521.8826	407.4536	0	0.5232	0.5339	
14506.2	545.7688	408.3816	0	520.5949	411.4394	0	0.5207	0.5337	
14514.5	549.7590	408.1082	0	518.7077	410.0118	0	0.5217	0.5326	
14522.8	546.9583	410.4959	0	520.0953	416.1525	0	0.5210	0.5382	
14531.2	543.9825	415.8830	0	523.9208	407.0957	0	0.5214	0.5358	
14539.5	552.2325	410.4282	0	523.3151	410.5924	0	0.5252	0.5345	
14547.9	549.9104	404.1282	0	524.6985	408.8946	0	0.5247	0.5293	
14556.2	545.6350	404.9324	0	516.8165	414.7547	0	0.5188	0.5337	
14564.5	548.4452	418.1570	0	526.1320	411.8605	0	0.5247	0.5404	
14572.9	548.0208	404.2123	0	521.1083	410.9127	0	0.5220	0.5307	
14581.2	551.6782	408.1215	0	518.6872	413.4764	0	0.5226	0.5349	
14589.5	550.7832	407.4067	0	515.8434	412.8999	0	0.5208	0.5341	
14597.8	549.1097	412.4439	0	522.7273	409.1173	0	0.5234	0.5349	
14606.2	544.9615	411.3806	0	522.4296	404.6811	0	0.5212	0.5313	
14614.5	549.3797	416.6915	0	520.8809	408.0984	0	0.5226	0.5370	
14622.9	550.7551	402.5634	0	517.5829	413.8499	0	0.5216	0.5315	
14631.1	552.6850	408.8444	0	520.8695	414.4900	0	0.5242	0.5360	
14639.5	550.9960	401.1352	0	516.8647	414.1041	0	0.5214	0.5308	
14647.8	550.3327	408.1699	0	531.1595	405.3747	0	0.5281	0.5297	
14656.2	548.6725	404.1376	0	527.7949	408.9111	0	0.5256	0.5293	
14664.5	545.3764	402.8179	0	519.5699	414.1065	0	0.5200	0.5319	
14672.8	549.3326	410.2771	0	519.6033	413.5274	0	0.5219	0.5363	
14681.2	546.8338	410.7537	0	521.4723	414.7347	0	0.5216	0.5374	
14689.5	549.9637	412.0983	0	521.2593	411.5737	0	0.5231	0.5362	
14697.9	548.9619	418.2671	0	520.1454	410.5509	0	0.5220	0.5396	
14706.1	548.8259	409.8152	0	523.9205	412.7031	0	0.5238	0.5355	
14714.5	547.8952	415.5589	0	519.5320	409.1837	0	0.5212	0.5369	
14722.8	549.8368	419.1358	0	518.9367	406.1711	0	0.5219	0.5373	
14731.2	549.0130	407.5795	0	517.2115	419.2033	0	0.5206	0.5383	
14739.5	549.0088	418.5347	0	518.1762	416.4089	0	0.5211	0.5436	
14747.8	547.8744	411.4888	0	521.8298	412.2572	0	0.5223	0.5363	
14756.1	547.2887	405.4003	0	518.8851	412.9938	0	0.5206	0.5328	
14764.5	547.5842	414.8119	0	519.5737	407.0818	0	0.5211	0.5351	
14772.9	551.6084	401.9615	0	522.8985	410.5814	0	0.5247	0.5290	
14781.1	546.5491	416.8853	0	518.0880	409.9007	0	0.5198	0.5383	
14789.4	551.2763	412.1872	0	515.9391	406.0268	0	0.5211	0.5327	
14797.8	548.3709	399.7811	0	523.1032	410.9095	0	0.5232	0.5278	
14806.2	549.6631	401.8039	0	515.3566	411.1583	0	0.5200	0.5293	
14814.5	543.4936	400.3818	0	526.7428	409.1423	0	0.5226	0.5270	
14822.8	546.9121	406.1312	0	520.8622	408.8326	0	0.5214	0.5306	
14831.1	538.7439	405.0345	0	511.4983	407.0986	0	0.5128	0.5287	
14839.5	507.0637	410.3627	0	482.6820	397.6089	0	0.4833	0.5260	
14847.8	482.0505	411.9632	0	464.3085	405.3527	0	0.4621	0.5321	
14856.2	483.7073	407.6033	0	456.7367	402.8954	0	0.4592	0.5277	
14864.5	486.9949	416.3620	0	467.2962	409.2919	0	0.4660	0.5375	
14872.8	483.9376	400.0121	0	467.2460	403.1851	0	0.4644	0.5229	
14881.1	483.6220	408.7018	0	465.3333	398.6575	0	0.4634	0.5256	
14889.5	475.8898	410.7702	0	463.4067	405.4807	0	0.4586	0.5314	
14897.8	482.7092	413.2837	0	464.1675	404.5003	0	0.4623	0.5324	
14906.1	481.2772	416.4384	0	462.7422	400.3103	0	0.4609	0.5317	
14914.5	488.7186	408.6309	0	458.8616	395.0242	0	0.4627	0.5232	
14922.8	484.6583	414.3112	0	459.5989	396.3545	0	0.4611	0.5278	
14931.2	485.8189	407.9624	0	463.1257	406.3200	0	0.4634	0.5301	
14939.4	482.2786	410.6357	0	462.0254	406.8312	0	0.4611	0.5322	
14947.8	482.5416	398.4255	0	464.8489	406.3585	0	0.4626	0.5239	
14956.1	485.2189	415.9776	0	459.5394	410.2217	0	0.4613	0.5379	
14964.5	485.5858	415.9066	0	460.4233	400.2193	0	0.4619	0.5313	
14972.8	481.4135	417.0360	0	460.5246	403.6396	0	0.4599	0.5343	
14981.1	481.0259	410.0148	0	463.5912	398.4421	0	0.4612	0.5263	
14989.4	482.0116	413.8315	0	462.7528	411.2351	0	0.4613	0.5372	
14997.8	481.4488	417.8755	0	464.3688	410.4826	0	0.4618	0.5393	
15006.2	485.2594	405.1808	0	467.2722	406.7649	0	0.4651	0.5286	
15014.4	480.4416	407.6759	0	460.0342	399.7154	0	0.4592	0.5256	
15022.8	482.0196	404.4476	0	462.2146	404.2636	0	0.4611	0.5265	
15031.1	480.0869	408.4131	0	467.4775	403.4635	0	0.4627	0.5286	
15039.5	482.6695	400.6760	0	462.7647	405.3287	0	0.4616	0.5247	
15047.8	480.9871	408.4124	0	466.5972	409.6255	0	0.4627	0.5326	
15056.1	479.9213	404.8414	0	460.1313	408.2737	0	0.4590	0.5294	
15064.4	480.4511	391.2466	0	458.9377	410.2319	0	0.4587	0.5218	
15072.8	482.6562	406.1542	0	460.7444	413.7094	0	0.4606	0.5338	
15081.1	484.2519	402.5320	0	461.8754	407.4524	0	0.4620	0.5273	
15089.4	485.7453	410.1345	0	461.8078	406.0692	0	0.4627	0.5314	
15097.7	481.8760	412.0311	0	466.6912	411.9143	0	0.4632	0.5364	
15106.1	480.4813	405.6717	0	462.9732	411.0175	0	0.4607	0.5317	
15114.4	480.7602	404.5240	0	457.7854	415.3014	0	0.4583	0.5337	
15122.8	483.1417	395.4321	0	465.3339	410.4722	0	0.4631	0.5247	
15131.1	485.7523	403.4221	0	464.5762	407.3644	0	0.4640	0.5279	
15139.4	481.6192	409.5702	0	459.9790	409.1730	0	0.4598	0.5330	
15147.8	482.5061	403.9388	0	469.2311	407.9284	0	0.4647	0.5286	
15156.1	479.3221	402.8030	0	463.4925	415.2891	0	0.4604	0.5326	
15164.5	481.5893	402.7794	0	463.3735	408.1159	0	0.4614	0.5279	
15172.7	480.7042	401.2898	0	464.2899	400.4616	0	0.4614	0.5220	
15181.1	479.7250	409.4913	0	461.2631	409.6612	0	0.4595	0.5333	
15189.4	483.7264	402.6015	0	459.9329	415.6281	0	0.4608	0.5327	
15197.8	481.6635	407.4479	0	461.1797	404.6000	0	0.4604	0.5287	
15206.1	486.1528	411.1022	0	460.8288	414.1604	0	0.4624	0.5373	
15214.4	482.8846	404.1829	0	462.7079	414.6485	0	0.4617	0.5331	
15222.7	484.0518	404.6693	0	462.4836	406.2748	0	0.4622	0.5280	
15231.1	483.9164	412.8404	0	457.3528	403.8011	0	0.4596	0.5317	
15239.5	496.2118	411.6648	0	475.4218	398.4825	0	0.4744	0.5274	
15247.7	499.9944	406.5568	0	476.0156	405.5500	0	0.4766	0.5287	
15256.0	492.4898	413.6141	0	476.7680	416.6951	0	0.4733	0.5406	
15264.4	494.6957	404.4494	0	473.2342	411.4103	0	0.4726	0.5312	
15272.8	494.2315	409.8556	0	478.8982	399.8240	0	0.4752	0.5271	
15281.0	494.9530	405.2553	0	477.7775	397.4274	0	0.4750	0.5226	
15289.4	493.1191	395.7230	0	478.3503	409.6282	0	0.4744	0.5243	
15297.7	492.2514	405.8323	0	472.6957	414.2265	0	0.4712	0.5339	
15306.1	491.4716	403.7155	0	469.3473	416.0633	0	0.4691	0.5337	
15314.4	494.4077	412.0977	0	472.8718	412.8487	0	0.4723	0.5371	
15322.7	497.5184	406.4800	0	472.0845	408.7751	0	0.4734	0.5308	
15331.1	493.8580	404.8487	0	474.6054	413.9599	0	0.4729	0.5331	
15339.4	497.5663	408.3459	0	473.2560	407.5916	0	0.4740	0.5312	
15347.8	496.8670	419.2719	0	476.3369	405.3858	0	0.4752	0.5369	
15356.1	496.7085	419.4053	0	467.5216	412.0486	0	0.4708	0.5413	
15364.4	493.1859	417.8400	0	474.4921	420.7389	0	0.4725	0.5459	
15372.7	492.0283	418.3411	0	475.2373	404.2632	0	0.4723	0.5355	
15381.1	494.4315	408.0806	0	476.5016	411.9506	0	0.4741	0.5339	
15389.4	493.3068	406.1550	0	478.4763	410.3878	0	0.4745	0.5316	
15397.7	491.7257	401.0062	0	474.9585	417.1162	0	0.4720	0.5326	
15406.0	488.9047	412.1630	0	475.8508	415.4528	0	0.4711	0.5388	
15414.4	490.9343	412.4170	0	479.3291	409.0919	0	0.4738	0.5348	
15422.7	488.4595	414.8905	0	475.4591	406.1684	0	0.4707	0.5345	
15431.1	496.6221	421.7528	0	475.4060	409.1170	0	0.4746	0.5409	
15439.4	495.1652	415.6479	0	482.6111	399.3115	0	0.4774	0.5306	
15447.7	492.0254	406.8407	0	471.8687	411.4057	0	0.4707	0.5327	
15456.1	492.0993	413.5769	0	474.4204	405.2409	0	0.4719	0.5331	
15464.4	488.6394	408.8742	0	473.3048	408.7338	0	0.4697	0.5323	
15472.7	496.3484	419.3141	0	475.3467	412.6087	0	0.4745	0.5416	
15481.0	493.8776	410.9992	0	472.3386	405.8042	0	0.4718	0.5318	
15489.4	492.7447	403.0693	0	471.3628	407.7772	0	0.4708	0.5279	
15497.7	494.6782	406.1333	0	472.5336	405.7200	0	0.4723	0.5286	
15506.1	489.6216	421.9238	0	472.2375	406.4948	0	0.4697	0.5393	
15514.4	489.3113	416.5134	0	473.0546	415.2973	0	0.4699	0.5415	
15522.7	497.9109	410.7088	0	473.7987	409.0059	0	0.4745	0.5337	
15531.0	492.0962	413.4873	0	474.6053	406.8934	0	0.4720	0.5341	
15539.4	496.8085	412.7061	0	478.1763	403.4539	0	0.4761	0.5314	
15547.7	497.0175	415.9175	0	475.4591	409.6738	0	0.4748	0.5375	
15556.0	493.8710	413.3579	0	476.4972	410.0230	0	0.4738	0.5361	
15564.4	494.4484	422.4849	0	471.3393	407.9524	0	0.4716	0.5406	
15572.7	492.9403	423.9626	0	475.6295	404.8304	0	0.4729	0.5396	
15581.1	490.9668	419.4532	0	470.0887	399.4655	0	0.4693	0.5332	
15589.3	491.6268	416.5343	0	476.4173	404.8244	0	0.4727	0.5347	
15597.7	497.0427	412.3684	0	469.3965	410.0102	0	0.4719	0.5354	
15606.0	493.3106	416.7953	0	475.2550	412.0947	0	0.4729	0.5396	
15614.4	493.1590	419.7909	0	472.9272	408.6773	0	0.4717	0.5394	
15622.7	493.0759	412.5910	0	475.0398	401.0178	0	0.4727	0.5297	
15631.0	492.4519	413.7151	0	472.5030	404.0521	0	0.4712	0.5324	
15639.3	493.8757	419.4138	0	476.2292	404.5970	0	0.4737	0.5365	
15647.7	493.5526	413.0568	0	472.5577	406.6126	0	0.4717	0.5336	
15656.0	494.3000	406.3037	0	473.4475	411.7772	0	0.4725	0.5326	
15664.4	495.5568	419.1989	0	475.0263	401.8004	0	0.4739	0.5345	
15672.7	490.6997	413.9833	0	472.7334	401.7669	0	0.4704	0.5311	
15681.0	495.8502	420.1554	0	471.7491	409.7617	0	0.4725	0.5403	
15689.4	490.0255	408.9038	0	474.9804	407.8042	0	0.4712	0.5317	
15697.7	498.8996	411.3601	0	473.3374	404.6719	0	0.4747	0.5313	
15706.0	492.8482	416.8840	0	477.3346	407.0534	0	0.4737	0.5364	
15714.3	493.6770	413.2678	0	472.5290	407.4746	0	0.4718	0.5343	
15722.7	493.1417	417.8332	0	472.1879	407.3523	0	0.4714	0.5372	
15731.0	492.5644	411.4832	0	473.0115	403.1695	0	0.4715	0.5304	
15739.4	492.6895	412.3072	0	471.8987	411.3371	0	0.4710	0.5362	
15747.7	495.1775	414.6617	0	468.8382	416.0517	0	0.4707	0.5408	
15756.0	495.7920	425.1151	0	474.5137	407.3159	0	0.4738	0.5419	
15764.3	496.1807	414.2985	0	472.9591	400.1522	0	0.4732	0.5302	
15772.7	496.8419	408.4347	0	476.5116	409.8111	0	0.4753	0.5327	
15781.0	493.1395	411.4763	0	476.7053	406.7675	0	0.4736	0.5327	
15789.3	493.9680	423.1190	0	469.4614	403.1623	0	0.4704	0.5379	
15797.6	491.0090	417.6133	0	477.8046	404.7534	0	0.4731	0.5354	
15806.0	496.1096	417.2159	0	474.2772	405.6499	0	0.4738	0.5357	
15814.4	493.4950	414.4945	0	473.7762	404.2475	0	0.4723	0.5330	
15822.6	497.7753	419.1522	0	473.4965	403.5821	0	0.4743	0.5356	
15831.0	497.2050	419.2385	0	474.7159	406.4025	0	0.4746	0.5375	
15839.3	497.5272	417.0212	0	470.7389	403.3484	0	0.4728	0.5341	
15847.7	497.3669	417.8853	0	469.4982	383.1793	0	0.4721	0.5215	
15856.0	495.8053	405.5992	0	468.9641	401.4745	0	0.4711	0.5254	
15864.3	497.4399	410.8669	0	472.3905	406.9670	0	0.4735	0.5324	
15872.6	493.2634	411.3660	0	473.8733	406.8843	0	0.4722	0.5327	
15881.0	494.6262	416.3780	0	472.0184	405.0200	0	0.4720	0.5348	
15889.3	498.7008	420.3068	0	473.6244	408.5524	0	0.4748	0.5396	
15897.6	496.7109	415.0341	0	471.7710	402.3230	0	0.4729	0.5321	
15906.0	501.0010	403.6116	0	475.0180	402.7239	0	0.4766	0.5250	
15914.3	500.4711	413.8452	0	476.6600	405.7506	0	0.4771	0.5336	
15922.7	493.5056	410.2388	0	472.5960	410.8733	0	0.4717	0.5346	
15931.0	497.9943	411.3489	0	479.3998	406.4821	0	0.4772	0.5324	
15939.3	495.3391	414.9351	0	474.3196	408.9988	0	0.4735	0.5364	
15947.6	499.7698	411.1992	0	472.8656	403.6636	0	0.4749	0.5305	
15956.0	497.5914	412.5368	0	476.6256	402.6630	0	0.4757	0.5307	
15964.3	494.0476	414.4774	0	478.5625	408.1080	0	0.4749	0.5355	
15972.7	498.9223	419.3520	0	471.0594	400.6021	0	0.4736	0.5338	
15981.0	495.6195	414.9437	0	474.2129	407.2157	0	0.4736	0.5353	
15989.3	494.6066	415.7102	0	475.4967	402.5964	0	0.4737	0.5328	
15997.6	494.6590	414.0178	0	475.0445	400.6317	0	0.4735	0.5304	
16006.0	496.8121	410.8783	0	470.0449	397.7630	0	0.4721	0.5265	
16014.3	494.9972	425.4549	0	468.2166	412.2549	0	0.4703	0.5454	
16022.6	497.9206	417.2098	0	473.5017	394.9771	0	0.4743	0.5288	
16031.0	493.4646	423.8930	0	474.7295	407.9074	0	0.4728	0.5415	
16039.3	494.4525	404.5201	0	472.2186	409.3106	0	0.4720	0.5298	
16047.7	495.7708	405.1764	0	471.8391	405.7590	0	0.4725	0.5280	
16055.9	497.4319	417.8085	0	475.1609	402.1135	0	0.4749	0.5338	
16064.3	494.9475	425.5096	0	475.9716	402.6303	0	0.4741	0.5392	
16072.6	497.0513	403.5279	0	473.3733	395.9812	0	0.4738	0.5205	
16081.0	493.2907	417.4157	0	475.1044	406.6190	0	0.4728	0.5365	
16089.3	498.1628	420.7253	0	472.3576	401.3946	0	0.4739	0.5352	
16097.6	497.3336	409.8330	0	475.6444	401.7216	0	0.4751	0.5284	
16105.9	497.4048	417.5068	0	471.2541	403.9412	0	0.4730	0.5348	
16114.3	491.2009	423.0692	0	473.8564	404.2127	0	0.4712	0.5386	
16122.7	498.1671	418.8192	0	469.5453	402.8584	0	0.4725	0.5349	
16130.9	491.7733	421.3767	0	470.9772	404.6569	0	0.4701	0.5378	
16139.3	496.3755	414.0177	0	470.0040	399.6752	0	0.4719	0.5297	
16147.6	495.7886	421.6678	0	476.7742	410.0883	0	0.4749	0.5415	
16156.0	493.3888	409.0278	0	470.6699	405.7098	0	0.4707	0.5304	
16164.3	498.2971	417.0940	0	479.3080	401.9546	0	0.4773	0.5332	
16172.6	498.3726	416.6400	0	478.0846	399.6480	0	0.4768	0.5314	
16180.9	496.7317	414.2231	0	473.9810	405.7002	0	0.4740	0.5338	
16189.3	492.3635	409.9921	0	475.0753	401.3770	0	0.4724	0.5282	
16197.6	495.8620	405.3169	0	475.5464	393.3595	0	0.4743	0.5200	
16205.9	496.8446	416.6152	0	470.6017	398.1124	0	0.4724	0.5304	
16214.2	494.2818	411.4080	0	477.9007	406.1997	0	0.4747	0.5323	
16222.6	498.9281	409.4869	0	474.3236	401.0389	0	0.4752	0.5277	
16231.0	495.3556	422.7406	0	472.9759	400.8745	0	0.4728	0.5362	
16239.3	495.0603	413.1504	0	477.7313	403.5164	0	0.4750	0.5317	
16247.6	501.1632	416.5635	0	472.5318	404.7481	0	0.4754	0.5347	
16255.9	497.6237	404.1144	0	474.3149	408.5271	0	0.4746	0.5291	
16264.3	495.7911	410.3242	0	474.7805	403.1992	0	0.4739	0.5296	
16272.6	495.4677	417.4763	0	473.5629	403.9416	0	0.4732	0.5348	
16281.0	497.4443	422.4876	0	476.9240	391.3066	0	0.4758	0.5298	
16289.2	494.0088	421.3311	0	474.1565	402.7785	0	0.4727	0.5365	
16297.6	494.5128	416.4415	0	471.8665	394.6208	0	0.4719	0.5280	
16305.9	497.7857	417.2762	0	472.3475	405.4746	0	0.4737	0.5356	
16314.3	498.0464	411.2424	0	478.6903	410.5263	0	0.4769	0.5350	
16322.6	497.8144	416.8518	0	477.0909	402.2860	0	0.4760	0.5333	
16330.9	494.3147	420.0379	0	473.5329	403.1806	0	0.4726	0.5359	
16339.2	499.5011	419.7215	0	473.6652	404.1698	0	0.4752	0.5364	
16347.6	499.2847	419.7287	0	473.3665	398.4856	0	0.4749	0.5327	
16356.0	493.8552	426.1692	0	474.6475	408.1541	0	0.4729	0.5432	
16364.2	500.5605	416.3067	0	472.5672	405.1411	0	0.4752	0.5348	
16372.6	500.5699	415.2324	0	476.7064	403.1585	0	0.4772	0.5328	
16380.9	498.1127	421.6090	0	475.0421	399.3261	0	0.4752	0.5345	
16389.3	497.6591	411.6890	0	470.7616	403.1964	0	0.4729	0.5305	
